Txn_id,Txn_date,Customer_id,Agent_id,Region,Txn_type,Amount (TZS),Sender_balance_before,Receiver_balance_before,Device_type,Hour_of_day,Is_fraud_flag,Unusual_hour_flag,High_amount_flag,Txn_datetime,Rapid_txn_flag,Fraud_risk_score,Risk_Category,Year_month
TXN0167,2025-01-02,CUST0148,AGT0071,Dar,PayBill,"271,199 ","198,073 ",0 ,Feature Phone,0,0,0,1,7,1,90,High Risk,2025-01
TXN0168,2025-05-24,CUST0492,AGT0131,Mbeya,PayBill,"482,702 ","106,571 ",0 ,Feature Phone,2,0,0,1,5,1,70,High Risk,2025-05
TXN0169,2025-04-16,CUST0394,AGT0098,Arusha,Send,"439,528 ","50,932 ",0 ,USSD,7,0,0,1,6,1,80,High Risk,2025-04
TXN0170,2025-09-10,CUST0392,AGT0196,Mbeya,Deposit,"253,012 ","686,047 ",0 ,Smartphone,15,1,0,1,3,1,100,High Risk,2025-09
TXN0171,2025-01-03,CUST0407,AGT0088,Arusha,Deposit,"377,229 ","947,842 ",0 ,Web,6,0,0,1,20,1,220,High Risk,2025-01
TXN0172,2025-09-13,CUST0289,AGT0199,Dodoma,PayBill,"340,487 ","434,583 ",0 ,Feature Phone,11,0,0,1,3,1,50,Medium Risk,2025-09
TXN0173,2025-04-06,CUST0453,AGT0009,Mwanza,PayBill,"496,859 ","998,408 ",0 ,Feature Phone,1,0,0,1,8,1,100,High Risk,2025-04
TXN0174,2025-12-16,CUST0269,AGT0118,Arusha,BuyAirtime,"475,398 ","139,208 ",0 ,Smartphone,2,0,0,1,2,0,40,Medium Risk,2025-12
TXN0175,2025-04-11,CUST0167,AGT0016,Mbeya,BuyAirtime,"469,258 ","579,299 ",0 ,Feature Phone,12,0,0,1,8,1,100,High Risk,2025-04
TXN0176,2025-11-12,CUST0187,AGT0097,Mbeya,PayBill,"198,046 ","448,513 ",0 ,Feature Phone,16,0,0,0,3,1,30,Low Risk,2025-11
TXN0177,2025-01-05,CUST0129,AGT0143,Mwanza,PayBill,"338,873 ","625,109 ",0 ,Web,22,0,0,1,14,1,160,High Risk,2025-01
TXN0178,2025-12-27,CUST0259,AGT0090,Mbeya,BuyAirtime,"16,696 ","100,800 ",0 ,Feature Phone,14,0,0,0,1,0,10,Low Risk,2025-12
TXN0179,2025-02-14,CUST0145,AGT0199,Arusha,Send,"68,948 ","378,532 ",0 ,USSD,3,0,0,0,9,1,90,High Risk,2025-02
TXN0180,2025-04-15,CUST0465,AGT0022,Arusha,Deposit,"445,568 ","121,539 ",0 ,Feature Phone,0,0,0,1,7,1,90,High Risk,2025-04
TXN0181,2025-10-10,CUST0494,AGT0009,Mbeya,PayBill,"209,274 ","462,540 ",0 ,USSD,6,0,0,1,6,1,80,High Risk,2025-10
TXN0182,2025-07-26,CUST0048,AGT0015,Dar,BuyAirtime,"468,016 ","185,529 ",0 ,Smartphone,0,0,0,1,8,1,100,High Risk,2025-07
TXN0183,2025-09-01,CUST0371,AGT0173,Dar,Send,"66,438 ","465,454 ",0 ,Smartphone,0,0,0,0,2,0,20,Low Risk,2025-09
TXN0184,2025-01-27,CUST0097,AGT0160,Mbeya,Deposit,"165,583 ","461,068 ",0 ,USSD,2,0,0,0,6,1,60,Medium Risk,2025-01
TXN0185,2025-04-23,CUST0398,AGT0140,Mwanza,Send,"454,607 ","43,922 ",0 ,USSD,12,0,0,1,7,1,90,High Risk,2025-04
TXN0186,2025-07-16,CUST0321,AGT0181,Arusha,PayBill,"197,428 ","509,559 ",0 ,Smartphone,18,0,0,0,4,1,40,Medium Risk,2025-07
TXN0187,2025-11-13,CUST0052,AGT0138,Mbeya,Withdraw,"39,480 ","273,880 ",0 ,Feature Phone,12,0,0,0,3,1,30,Low Risk,2025-11
TXN0188,2025-09-28,CUST0493,AGT0171,Mwanza,PayBill,"260,376 ","802,043 ",0 ,Feature Phone,20,0,0,1,3,1,50,Medium Risk,2025-09
TXN0189,2025-10-01,CUST0321,AGT0075,Dar,Send,"210,170 ","988,804 ",0 ,Web,9,0,0,1,2,0,40,Medium Risk,2025-10
TXN0190,2025-01-10,CUST0326,AGT0110,Arusha,PayBill,"378,446 ","384,410 ",0 ,USSD,10,0,0,1,7,1,90,High Risk,2025-01
TXN0191,2025-10-31,CUST0129,AGT0032,Mbeya,BuyAirtime,"39,381 ","687,378 ",0 ,Web,7,1,0,0,2,0,70,High Risk,2025-10
TXN0192,2025-07-21,CUST0231,AGT0128,Dodoma,PayBill,"441,453 ","315,138 ",0 ,USSD,12,0,0,1,5,1,70,High Risk,2025-07
TXN0193,2025-06-18,CUST0037,AGT0093,Mwanza,Receive,"365,386 ","830,155 ","374,106 ",Smartphone,6,0,0,1,6,1,80,High Risk,2025-06
TXN0194,2025-04-07,CUST0320,AGT0096,Mwanza,Deposit,"194,912 ","470,243 ",0 ,Web,11,0,0,0,9,1,90,High Risk,2025-04
TXN0195,2025-12-29,CUST0500,AGT0136,Arusha,Send,"39,850 ","624,737 ",0 ,USSD,4,0,0,0,1,0,10,Low Risk,2025-12
TXN0196,2025-09-15,CUST0467,AGT0136,Dar,BuyAirtime,"163,793 ","250,161 ",0 ,Smartphone,14,0,0,0,8,1,80,High Risk,2025-09
TXN0197,2025-09-03,CUST0319,AGT0163,Dar,Deposit,"47,033 ","496,516 ",0 ,Feature Phone,20,0,0,0,2,0,20,Low Risk,2025-09
TXN0198,2025-01-02,CUST0186,AGT0198,Dar,Withdraw,"16,030 ","986,498 ",0 ,Web,5,0,0,0,5,1,50,Medium Risk,2025-01
TXN0199,2025-02-06,CUST0465,AGT0046,Mbeya,Send,"353,015 ","208,254 ",0 ,USSD,9,0,0,1,11,1,130,High Risk,2025-02
TXN0200,2025-08-22,CUST0187,AGT0138,Dar,PayBill,"258,570 ","591,788 ",0 ,Web,10,0,0,1,5,1,70,High Risk,2025-08
TXN0201,2025-12-05,CUST0397,AGT0197,Arusha,PayBill,"197,409 ","332,448 ",0 ,Feature Phone,23,0,0,0,2,0,20,Low Risk,2025-12
TXN0202,2025-11-14,CUST0494,AGT0058,Arusha,Receive,"387,537 ","485,174 ","276,636 ",Feature Phone,5,0,0,1,3,1,50,Medium Risk,2025-11
TXN0203,2025-08-16,CUST0447,AGT0015,Dodoma,PayBill,"435,816 ","337,268 ",0 ,Web,10,0,0,1,3,1,50,Medium Risk,2025-08
TXN0204,2025-09-17,CUST0323,AGT0133,Mbeya,Receive,"309,582 ","813,731 ","52,867 ",Feature Phone,22,0,0,1,9,1,110,High Risk,2025-09
TXN0205,2025-10-19,CUST0266,AGT0020,Dodoma,Deposit,"407,772 ","155,135 ",0 ,Feature Phone,11,0,0,1,1,0,30,Low Risk,2025-10
TXN0206,2025-08-06,CUST0126,AGT0159,Dodoma,Deposit,"146,382 ","340,354 ",0 ,Smartphone,3,0,0,0,2,0,20,Low Risk,2025-08
TXN0207,2025-08-30,CUST0057,AGT0020,Arusha,Withdraw,"31,844 ","199,260 ",0 ,USSD,6,0,0,0,9,1,90,High Risk,2025-08
TXN0208,2025-01-15,CUST0201,AGT0191,Mwanza,Withdraw,"469,562 ","55,619 ",0 ,Smartphone,22,0,0,1,12,1,140,High Risk,2025-01
TXN0209,2025-03-12,CUST0381,AGT0118,Dar,PayBill,"313,558 ","334,088 ",0 ,Feature Phone,23,0,0,1,9,1,110,High Risk,2025-03
TXN0210,2025-12-02,CUST0252,AGT0183,Dar,Receive,"175,047 ","687,861 ","70,995 ",Feature Phone,3,0,0,0,1,0,10,Low Risk,2025-12
TXN0211,2025-09-24,CUST0079,AGT0143,Dodoma,PayBill,"71,426 ","140,313 ",0 ,Web,11,0,0,0,6,1,60,Medium Risk,2025-09
TXN0212,2025-09-25,CUST0165,AGT0177,Dar,Withdraw,"228,846 ","538,581 ",0 ,Web,12,0,0,1,5,1,70,High Risk,2025-09
TXN0213,2025-05-19,CUST0071,AGT0100,Mwanza,BuyAirtime,"202,496 ","551,872 ",0 ,Smartphone,0,0,0,1,7,1,90,High Risk,2025-05
TXN0214,2025-12-17,CUST0295,AGT0101,Arusha,Receive,"177,516 ","894,055 ","81,221 ",USSD,2,0,0,0,2,0,20,Low Risk,2025-12
TXN0215,2025-12-06,CUST0231,AGT0081,Mbeya,Send,"34,362 ","167,095 ",0 ,Web,14,0,0,0,1,0,10,Low Risk,2025-12
TXN0216,2025-12-04,CUST0180,AGT0196,Mwanza,PayBill,"261,580 ","729,916 ",0 ,Feature Phone,8,0,0,1,1,0,30,Low Risk,2025-12
TXN0217,2025-07-15,CUST0146,AGT0012,Mbeya,Deposit,"187,083 ","514,424 ",0 ,Feature Phone,0,0,0,0,3,1,30,Low Risk,2025-07
TXN0218,2025-12-19,CUST0314,AGT0038,Arusha,Send,"328,272 ","291,656 ",0 ,Feature Phone,1,0,0,1,1,0,30,Low Risk,2025-12
TXN0219,2025-09-27,CUST0104,AGT0036,Mbeya,Receive,"386,180 ","883,806 ","92,217 ",Smartphone,11,0,0,1,5,1,70,High Risk,2025-09
TXN0220,2025-07-07,CUST0013,AGT0026,Mbeya,Send,"343,689 ","250,732 ",0 ,Feature Phone,18,0,0,1,6,1,80,High Risk,2025-07
TXN0221,2025-06-23,CUST0169,AGT0095,Dar,PayBill,"10,949 ","408,894 ",0 ,Web,13,0,0,0,5,1,50,Medium Risk,2025-06
TXN0222,2025-08-20,CUST0162,AGT0032,Mwanza,BuyAirtime,"189,650 ","787,873 ",0 ,Web,7,0,0,0,4,1,40,Medium Risk,2025-08
TXN0223,2025-05-22,CUST0373,AGT0083,Arusha,Deposit,"282,098 ","431,896 ",0 ,Smartphone,10,0,0,1,4,1,60,Medium Risk,2025-05
TXN0224,2025-04-30,CUST0211,AGT0113,Dodoma,Receive,"333,377 ","216,125 ","220,966 ",Web,5,0,0,1,7,1,90,High Risk,2025-04
TXN0225,2025-08-26,CUST0294,AGT0136,Dar,Receive,"293,220 ","813,269 ","430,804 ",Web,10,0,0,1,3,1,50,Medium Risk,2025-08
TXN0226,2025-06-08,CUST0417,AGT0075,Dar,Withdraw,"39,562 ","132,059 ",0 ,Feature Phone,10,0,0,0,12,1,120,High Risk,2025-06
TXN0227,2025-02-13,CUST0426,AGT0166,Dodoma,Receive,"162,144 ","29,014 ","436,308 ",Smartphone,0,0,0,0,6,1,60,Medium Risk,2025-02
TXN0228,2025-06-16,CUST0319,AGT0041,Mwanza,Deposit,"242,525 ","636,058 ",0 ,Feature Phone,12,0,0,1,6,1,80,High Risk,2025-06
TXN0229,2025-01-18,CUST0374,AGT0043,Dodoma,Receive,"278,273 ","338,104 ","113,132 ",Smartphone,20,0,0,1,11,1,130,High Risk,2025-01
TXN0230,2025-07-17,CUST0439,AGT0159,Mbeya,BuyAirtime,"352,971 ","362,978 ",0 ,Feature Phone,21,0,0,1,5,1,70,High Risk,2025-07
TXN0231,2025-06-17,CUST0274,AGT0076,Dodoma,BuyAirtime,"277,557 ","277,683 ",0 ,USSD,0,0,0,1,6,1,80,High Risk,2025-06
TXN0232,2025-05-19,CUST0077,AGT0117,Dar,PayBill,"489,832 ","777,896 ",0 ,USSD,13,0,0,1,5,1,70,High Risk,2025-05
TXN0233,2025-02-28,CUST0430,AGT0039,Dar,BuyAirtime,"157,863 ","735,283 ",0 ,Feature Phone,0,0,0,0,10,1,100,High Risk,2025-02
TXN0234,2025-01-01,CUST0027,AGT0160,Mwanza,Withdraw,"43,985 ","733,512 ",0 ,Web,15,0,0,0,9,1,90,High Risk,2025-01
TXN0235,2025-09-23,CUST0106,AGT0163,Mwanza,Receive,"222,662 ","677,218 ","325,191 ",Feature Phone,14,0,0,1,6,1,80,High Risk,2025-09
TXN0236,2025-12-02,CUST0471,AGT0007,Dodoma,BuyAirtime,"465,612 ","199,781 ",0 ,Web,14,0,0,1,2,0,40,Medium Risk,2025-12
TXN0237,2025-08-20,CUST0101,AGT0123,Mwanza,BuyAirtime,"403,575 ","497,732 ",0 ,Web,15,0,0,1,6,1,80,High Risk,2025-08
TXN0238,2025-03-09,CUST0213,AGT0178,Mbeya,Receive,"80,462 ","328,982 ","277,367 ",Feature Phone,21,0,0,0,5,1,50,Medium Risk,2025-03
TXN0239,2025-05-08,CUST0454,AGT0088,Arusha,Withdraw,"69,281 ","968,341 ",0 ,Feature Phone,17,0,0,0,7,1,70,High Risk,2025-05
TXN0240,2025-09-13,CUST0188,AGT0028,Mbeya,BuyAirtime,"194,511 ","907,618 ",0 ,Feature Phone,14,0,0,0,3,1,30,Low Risk,2025-09
TXN0241,2025-03-30,CUST0363,AGT0164,Dar,Withdraw,"435,895 ","937,715 ",0 ,Smartphone,2,0,0,1,4,1,60,Medium Risk,2025-03
TXN0242,2025-02-23,CUST0346,AGT0014,Mwanza,BuyAirtime,"455,265 ","823,073 ",0 ,Feature Phone,16,0,0,1,14,1,160,High Risk,2025-02
TXN0243,2025-05-09,CUST0187,AGT0067,Dodoma,Receive,"391,061 ","517,241 ","412,469 ",USSD,23,0,0,1,10,1,120,High Risk,2025-05
TXN0244,2025-01-07,CUST0212,AGT0053,Dar,Withdraw,"36,610 ","991,893 ",0 ,Feature Phone,22,0,0,0,11,1,110,High Risk,2025-01
TXN0245,2025-02-10,CUST0036,AGT0186,Dar,Send,"171,581 ","810,157 ",0 ,USSD,8,0,0,0,13,1,130,High Risk,2025-02
TXN0246,2025-01-19,CUST0292,AGT0192,Mwanza,Send,"151,430 ","609,148 ",0 ,Feature Phone,0,0,0,0,11,1,110,High Risk,2025-01
TXN0247,2025-03-06,CUST0164,AGT0036,Mbeya,Deposit,"69,042 ","697,598 ",0 ,Smartphone,19,0,0,0,14,1,140,High Risk,2025-03
TXN0248,2025-03-16,CUST0380,AGT0157,Arusha,Withdraw,"134,289 ","658,757 ",0 ,USSD,15,1,0,0,11,1,160,High Risk,2025-03
TXN0249,2025-09-04,CUST0274,AGT0077,Mwanza,BuyAirtime,"338,446 ","909,520 ",0 ,Smartphone,17,0,0,1,3,1,50,Medium Risk,2025-09
TXN0250,2025-12-25,CUST0358,AGT0013,Mwanza,Deposit,"89,874 ","740,232 ",0 ,USSD,20,0,0,0,1,0,10,Low Risk,2025-12
TXN0251,2025-05-09,CUST0249,AGT0056,Arusha,BuyAirtime,"490,564 ","814,465 ",0 ,Feature Phone,18,0,0,1,9,1,110,High Risk,2025-05
TXN0252,2025-08-22,CUST0092,AGT0043,Arusha,Withdraw,"98,581 ","756,834 ",0 ,Web,2,0,0,0,4,1,40,Medium Risk,2025-08
TXN0253,2025-04-27,CUST0030,AGT0015,Mbeya,PayBill,"411,590 ","791,498 ",0 ,Smartphone,18,0,0,1,5,1,70,High Risk,2025-04
TXN0254,2025-07-12,CUST0322,AGT0114,Dar,Receive,"138,368 ","769,355 ","391,819 ",Smartphone,16,0,0,0,6,1,60,Medium Risk,2025-07
TXN0255,2025-12-01,CUST0406,AGT0023,Dodoma,BuyAirtime,"211,879 ","518,361 ",0 ,Smartphone,13,0,0,1,1,0,30,Low Risk,2025-12
TXN0256,2025-08-22,CUST0242,AGT0077,Arusha,BuyAirtime,"58,183 ","514,597 ",0 ,USSD,14,0,0,0,5,1,50,Medium Risk,2025-08
TXN0257,2025-11-30,CUST0222,AGT0013,Dodoma,Receive,"129,187 ","819,593 ","262,039 ",Feature Phone,22,0,0,0,2,0,20,Low Risk,2025-11
TXN0258,2025-02-10,CUST0118,AGT0164,Mbeya,Receive,"45,507 ","3,114 ","274,180 ",Feature Phone,17,0,0,0,12,1,120,High Risk,2025-02
TXN0259,2025-01-14,CUST0138,AGT0163,Arusha,Deposit,"435,682 ","822,579 ",0 ,USSD,0,0,0,1,8,1,100,High Risk,2025-01
TXN0260,2025-08-13,CUST0013,AGT0064,Dar,BuyAirtime,"429,603 ","592,043 ",0 ,Web,20,0,0,1,2,0,40,Medium Risk,2025-08
TXN0261,2025-03-10,CUST0439,AGT0131,Arusha,BuyAirtime,"326,462 ","963,367 ",0 ,Feature Phone,22,0,0,1,13,1,150,High Risk,2025-03
TXN0262,2025-06-12,CUST0196,AGT0100,Arusha,BuyAirtime,"254,723 ","374,290 ",0 ,Feature Phone,9,0,0,1,6,1,80,High Risk,2025-06
TXN0263,2025-05-07,CUST0015,AGT0122,Mbeya,Send,"291,967 ","404,574 ",0 ,USSD,1,0,0,1,8,1,100,High Risk,2025-05
TXN0264,2025-01-03,CUST0039,AGT0093,Dar,PayBill,"36,008 ","653,777 ",0 ,Web,0,0,0,0,5,1,50,Medium Risk,2025-01
TXN0265,2025-06-08,CUST0293,AGT0035,Mwanza,Deposit,"369,994 ","721,205 ",0 ,Smartphone,20,0,0,1,6,1,80,High Risk,2025-06
TXN0266,2025-03-09,CUST0247,AGT0025,Mbeya,Send,"16,305 ","692,943 ",0 ,USSD,3,0,0,0,12,1,120,High Risk,2025-03
TXN0267,2025-06-30,CUST0160,AGT0025,Dar,Send,"429,509 ","462,443 ",0 ,USSD,23,0,0,1,4,1,60,Medium Risk,2025-06
TXN0268,2025-07-08,CUST0051,AGT0165,Dodoma,Send,"31,748 ","350,155 ",0 ,Feature Phone,3,0,0,0,10,1,100,High Risk,2025-07
TXN0269,2025-03-18,CUST0257,AGT0026,Dar,Withdraw,"464,668 ","24,976 ",0 ,Feature Phone,13,0,0,1,10,1,120,High Risk,2025-03
TXN0270,2025-03-17,CUST0186,AGT0111,Mwanza,Withdraw,"102,949 ","194,318 ",0 ,Smartphone,2,0,0,0,2,0,20,Low Risk,2025-03
TXN0271,2025-07-29,CUST0083,AGT0034,Arusha,Send,"60,586 ","893,139 ",0 ,Smartphone,21,0,0,0,3,1,30,Low Risk,2025-07
TXN0272,2025-06-03,CUST0395,AGT0200,Mwanza,PayBill,"112,721 ","266,087 ",0 ,Feature Phone,10,0,0,0,7,1,70,High Risk,2025-06
TXN0273,2025-02-17,CUST0076,AGT0110,Mbeya,Deposit,"309,774 ","368,952 ",0 ,Feature Phone,23,0,0,1,9,1,110,High Risk,2025-02
TXN0274,2025-03-24,CUST0476,AGT0054,Mbeya,PayBill,"111,599 ","79,479 ",0 ,Feature Phone,7,0,0,0,3,1,30,Low Risk,2025-03
TXN0275,2025-01-26,CUST0220,AGT0122,Mwanza,Deposit,"483,684 ","529,051 ",0 ,Web,2,0,0,1,6,1,80,High Risk,2025-01
TXN0276,2025-08-16,CUST0233,AGT0063,Dar,BuyAirtime,"220,443 ","24,531 ",0 ,Feature Phone,18,0,0,1,4,1,60,Medium Risk,2025-08
TXN0277,2025-04-01,CUST0116,AGT0185,Dar,Withdraw,"95,560 ","203,479 ",0 ,Feature Phone,12,0,0,0,8,1,80,High Risk,2025-04
TXN0278,2025-12-11,CUST0089,AGT0081,Mbeya,Receive,"154,841 ","234,424 ","254,918 ",Smartphone,14,0,0,0,2,0,20,Low Risk,2025-12
TXN0279,2025-06-23,CUST0195,AGT0094,Arusha,Receive,"124,789 ","823,492 ","262,483 ",USSD,18,0,0,0,8,1,80,High Risk,2025-06
TXN0280,2025-10-29,CUST0201,AGT0094,Arusha,Receive,"202,694 ","901,636 ","365,607 ",Smartphone,23,0,0,1,2,0,40,Medium Risk,2025-10
TXN0281,2025-03-18,CUST0169,AGT0120,Dar,Receive,"332,709 ","231,762 ","101,547 ",Feature Phone,23,0,0,1,8,1,100,High Risk,2025-03
TXN0282,2025-02-14,CUST0282,AGT0094,Dodoma,PayBill,"303,712 ","196,079 ",0 ,Smartphone,1,0,0,1,14,1,160,High Risk,2025-02
TXN0283,2025-10-11,CUST0335,AGT0094,Mwanza,BuyAirtime,"283,329 ","196,103 ",0 ,USSD,7,0,0,1,6,1,80,High Risk,2025-10
TXN0284,2025-08-29,CUST0470,AGT0198,Mbeya,Withdraw,"354,225 ","917,966 ",0 ,Feature Phone,0,0,0,1,2,0,40,Medium Risk,2025-08
TXN0285,2025-01-01,CUST0406,AGT0055,Mwanza,Send,"268,663 ","912,771 ",0 ,Web,1,0,0,1,13,1,150,High Risk,2025-01
TXN0286,2025-09-03,CUST0152,AGT0081,Mbeya,PayBill,"360,391 ","264,542 ",0 ,USSD,13,0,0,1,5,1,70,High Risk,2025-09
TXN0287,2025-02-03,CUST0254,AGT0197,Dar,BuyAirtime,"493,573 ","606,590 ",0 ,Smartphone,21,0,0,1,11,1,130,High Risk,2025-02
TXN0288,2025-07-28,CUST0187,AGT0148,Arusha,Withdraw,"249,624 ","41,543 ",0 ,USSD,20,0,0,1,6,1,80,High Risk,2025-07
TXN0289,2025-05-28,CUST0192,AGT0133,Arusha,PayBill,"369,095 ","519,623 ",0 ,Smartphone,3,0,0,1,7,1,90,High Risk,2025-05
TXN0290,2025-12-03,CUST0287,AGT0060,Mwanza,PayBill,"116,319 ","429,103 ",0 ,Web,5,0,0,0,1,0,10,Low Risk,2025-12
TXN0291,2025-06-19,CUST0050,AGT0158,Arusha,BuyAirtime,"254,202 ","131,093 ",0 ,Smartphone,18,0,0,1,5,1,70,High Risk,2025-06
TXN0292,2025-10-23,CUST0407,AGT0020,Mwanza,PayBill,"43,452 ","45,783 ",0 ,USSD,10,0,0,0,3,1,30,Low Risk,2025-10
TXN0293,2025-09-30,CUST0346,AGT0198,Mwanza,Deposit,"238,054 ","451,720 ",0 ,Smartphone,22,0,0,1,4,1,60,Medium Risk,2025-09
TXN0294,2025-01-30,CUST0432,AGT0081,Mwanza,BuyAirtime,"3,269 ","872,576 ",0 ,Feature Phone,13,0,0,0,14,1,140,High Risk,2025-01
TXN0295,2025-08-17,CUST0179,AGT0140,Dodoma,Deposit,"483,133 ","494,500 ",0 ,Feature Phone,16,0,0,1,3,1,50,Medium Risk,2025-08
TXN0296,2025-07-21,CUST0423,AGT0131,Arusha,Receive,"294,559 ","32,772 ","422,421 ",Feature Phone,22,0,0,1,7,1,90,High Risk,2025-07
TXN0297,2025-08-06,CUST0308,AGT0139,Dodoma,Withdraw,"39,608 ","735,134 ",0 ,Web,16,0,0,0,5,1,50,Medium Risk,2025-08
TXN0298,2025-03-08,CUST0490,AGT0159,Dodoma,PayBill,"446,585 ","672,695 ",0 ,Web,8,0,0,1,6,1,80,High Risk,2025-03
TXN0299,2025-10-17,CUST0477,AGT0170,Dar,Send,"485,850 ","896,076 ",0 ,Web,3,0,0,1,1,0,30,Low Risk,2025-10
TXN0300,2025-05-14,CUST0302,AGT0111,Mwanza,Receive,"95,393 ","269,816 ","405,740 ",Smartphone,23,0,0,0,7,1,70,High Risk,2025-05
TXN0301,2025-11-03,CUST0422,AGT0187,Dar,Send,"380,529 ","130,354 ",0 ,Smartphone,11,0,0,1,1,0,30,Low Risk,2025-11
TXN0302,2025-04-02,CUST0113,AGT0099,Dar,BuyAirtime,"74,295 ","56,189 ",0 ,Web,22,0,0,0,7,1,70,High Risk,2025-04
TXN0303,2025-07-24,CUST0275,AGT0038,Arusha,BuyAirtime,"283,363 ","315,185 ",0 ,Web,12,0,0,1,7,1,90,High Risk,2025-07
TXN0304,2025-07-30,CUST0255,AGT0042,Dar,Receive,"96,304 ","80,487 ","284,128 ",Smartphone,13,0,0,0,2,0,20,Low Risk,2025-07
TXN0305,2025-07-02,CUST0420,AGT0034,Dar,BuyAirtime,"337,499 ","690,219 ",0 ,Feature Phone,10,0,0,1,6,1,80,High Risk,2025-07
TXN0306,2025-05-08,CUST0458,AGT0133,Arusha,Deposit,"270,774 ","764,227 ",0 ,Web,21,0,0,1,8,1,100,High Risk,2025-05
TXN0307,2025-10-18,CUST0454,AGT0160,Dar,Receive,"292,692 ","37,692 ","35,429 ",Web,21,0,0,1,3,1,50,Medium Risk,2025-10
TXN0308,2025-08-23,CUST0276,AGT0106,Dodoma,Deposit,"494,309 ","122,185 ",0 ,USSD,12,0,0,1,6,1,80,High Risk,2025-08
TXN0309,2025-01-25,CUST0350,AGT0080,Mbeya,BuyAirtime,"121,259 ","367,095 ",0 ,Web,12,0,0,0,14,1,140,High Risk,2025-01
TXN0310,2025-05-15,CUST0190,AGT0199,Mwanza,Receive,"3,918 ","122,223 ","277,773 ",Smartphone,6,1,0,0,6,1,110,High Risk,2025-05
TXN0311,2025-09-19,CUST0090,AGT0136,Mbeya,Deposit,"310,085 ","761,816 ",0 ,Smartphone,10,0,0,1,5,1,70,High Risk,2025-09
TXN0312,2025-03-20,CUST0346,AGT0180,Dar,Receive,"354,079 ","651,033 ","139,291 ",Web,22,0,0,1,13,1,150,High Risk,2025-03
TXN0313,2025-03-23,CUST0414,AGT0032,Mwanza,Withdraw,"59,472 ","886,433 ",0 ,Web,12,0,0,0,6,1,60,Medium Risk,2025-03
TXN0314,2025-09-13,CUST0306,AGT0115,Arusha,Send,"125,290 ","182,227 ",0 ,Feature Phone,2,0,0,0,5,1,50,Medium Risk,2025-09
TXN0315,2025-03-21,CUST0015,AGT0200,Mwanza,Receive,"460,320 ","75,989 ","253,453 ",Web,15,0,0,1,10,1,120,High Risk,2025-03
TXN0316,2025-03-04,CUST0260,AGT0174,Mwanza,Deposit,"489,347 ","387,520 ",0 ,Feature Phone,15,0,0,1,10,1,120,High Risk,2025-03
TXN0317,2025-11-06,CUST0086,AGT0088,Mwanza,Deposit,"111,187 ","983,660 ",0 ,Feature Phone,0,0,0,0,5,1,50,Medium Risk,2025-11
TXN0318,2025-05-02,CUST0107,AGT0023,Dar,Deposit,"313,656 ","303,462 ",0 ,Feature Phone,13,0,0,1,6,1,80,High Risk,2025-05
TXN0319,2025-12-04,CUST0444,AGT0086,Arusha,Receive,"436,823 ","538,875 ","362,503 ",Web,17,0,0,1,1,0,30,Low Risk,2025-12
TXN0320,2025-09-18,CUST0434,AGT0045,Arusha,BuyAirtime,"467,828 ","831,256 ",0 ,Feature Phone,7,0,0,1,5,1,70,High Risk,2025-09
TXN0321,2025-02-27,CUST0385,AGT0111,Arusha,PayBill,"454,256 ","160,340 ",0 ,Web,15,0,0,1,9,1,110,High Risk,2025-02
TXN0322,2025-12-14,CUST0007,AGT0040,Mbeya,Deposit,"83,575 ","648,754 ",0 ,Feature Phone,7,0,0,0,1,0,10,Low Risk,2025-12
TXN0323,2025-03-16,CUST0497,AGT0021,Dodoma,Deposit,"465,609 ","532,372 ",0 ,Smartphone,5,0,0,1,5,1,70,High Risk,2025-03
TXN0324,2025-12-13,CUST0447,AGT0032,Mbeya,Withdraw,"387,944 ","466,815 ",0 ,Web,2,0,0,1,1,0,30,Low Risk,2025-12
TXN0325,2025-05-15,CUST0470,AGT0093,Arusha,Receive,"335,032 ","728,356 ","239,010 ",Web,12,0,0,1,4,1,60,Medium Risk,2025-05
TXN0326,2025-12-07,CUST0357,AGT0057,Arusha,Withdraw,"306,362 ","882,805 ",0 ,USSD,0,0,0,1,2,0,40,Medium Risk,2025-12
TXN0327,2025-07-10,CUST0240,AGT0123,Mwanza,Deposit,"416,231 ","887,328 ",0 ,Feature Phone,22,0,0,1,6,1,80,High Risk,2025-07
TXN0328,2025-05-17,CUST0261,AGT0067,Dodoma,Deposit,"33,226 ","135,615 ",0 ,USSD,1,0,0,0,8,1,80,High Risk,2025-05
TXN0329,2025-06-23,CUST0282,AGT0109,Mwanza,Withdraw,"57,722 ","995,750 ",0 ,Feature Phone,4,0,0,0,7,1,70,High Risk,2025-06
TXN0330,2025-12-27,CUST0244,AGT0180,Mwanza,PayBill,"277,871 ","351,801 ",0 ,Feature Phone,3,0,0,1,1,0,30,Low Risk,2025-12
TXN0331,2025-10-09,CUST0055,AGT0087,Mbeya,PayBill,"283,477 ","560,368 ",0 ,Smartphone,11,0,0,1,4,1,60,Medium Risk,2025-10
TXN0332,2025-04-17,CUST0417,AGT0161,Dar,Deposit,"38,209 ","420,251 ",0 ,Web,13,0,0,0,14,1,140,High Risk,2025-04
TXN0333,2025-06-24,CUST0236,AGT0020,Dar,PayBill,"47,138 ","467,081 ",0 ,USSD,21,0,0,0,10,1,100,High Risk,2025-06
